asin,title,imgUrl,productURL,stars,reviews,price,listPrice,category_id,isBestSeller,boughtInLastMonth
B09V99P3M3,"Citywide 33"" Softside Checked 8 Wheel Spinner, Charcoal",https://m.media-amazon.com/images/I/71tQWdJtioL._AC_UL320_.jpg,https://www.amazon.com/dp/B09V99P3M3,4.1,0,134.99,149.99,104,FALSE,0
B07YFP1ZRQ,Full Transparent Luggage Protector Cover Thicken Suitcase Protector Cover,https://m.media-amazon.com/images/I/51qz3SD29rL._AC_UL320_.jpg,https://www.amazon.com/dp/B07YFP1ZRQ,4.3,0,21.99,0,104,FALSE,50
B0BW1XS499,"SWERV DLX 28-Inch Tall Lightweight Hardside Travel Suitcase with 4 Spinner Wheels, Telescoping Handle, and TSA Lock, Solar Rose",https://m.media-amazon.com/images/I/91JUVjbQuUL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BW1XS499,4.7,0,199.99,0,104,FALSE,0
B0BFK6ZQT1,"Elevate 32"" Hardside Checked 8 Wheel Expandable Spinner, Ice Blue",https://m.media-amazon.com/images/I/61te7d7335L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BFK6ZQT1,3.3,0,112,0,104,FALSE,0
B094SRR3VV,"Mountain Products Quadro Pro Hardcase, 28, Total Black",https://m.media-amazon.com/images/I/61b+nitGjdL._AC_UL320_.jpg,https://www.amazon.com/dp/B094SRR3VV,3.9,0,283.36,319.95,104,FALSE,0
B0723FCPPQ,"Expandable Hardside Spinner Luggage, Black, Carry-on 21-Inch",https://m.media-amazon.com/images/I/816lI7bG7ZL._AC_UL320_.jpg,https://www.amazon.com/dp/B0723FCPPQ,4.4,0,68.25,0,104,FALSE,0
B07Q6MMW6V,26 Inch Luggage Cover Protector Bag PVC Clear Plastic Suitcase Cover Protectors Travel Luggage Sleeve Protector,https://m.media-amazon.com/images/I/71k2krDD21L._AC_UL320_.jpg,https://www.amazon.com/dp/B07Q6MMW6V,4.1,0,14.99,0,104,FALSE,100
B079SDF8Y7,"Ultra Lite Softside Expandable Spinner, Turquoise Blue, Checked Medium 25-Inch",https://m.media-amazon.com/images/I/91Av3gU3+nL._AC_UL320_.jpg,https://www.amazon.com/dp/B079SDF8Y7,4.5,0,109.99,0,104,FALSE,0
B08LDPFN1K,X-Bag Large Spinner with Frame - 25 Inch - Suitcases with Wheels - Checked Luggage - Black,https://m.media-amazon.com/images/I/41cjRJ4jetL._AC_UL320_.jpg,https://www.amazon.com/dp/B08LDPFN1K,4.8,0,320,0,104,FALSE,0
B086GQDWQ9,"Out of Bounds, Smokey Purple, 24-Inch Checked",https://m.media-amazon.com/images/I/81XWDsxpTjL._AC_UL320_.jpg,https://www.amazon.com/dp/B086GQDWQ9,4.3,0,99.99,0,104,FALSE,0
B01H19W70I,Designer Luggage Collection - Expandable 24 Inch Softside Bag - Durable Mid-sized Lightweight Checked Suitcase with 4-Rolling Spinner Wheels (Legends Turquoise),https://m.media-amazon.com/images/I/71Q+1ujHhUL._AC_UL320_.jpg,https://www.amazon.com/dp/B01H19W70I,4.4,0,159.99,0,104,FALSE,0
B0C1Y4RBSQ,"LC LICTOP Luggage Protector Suitcase Cover 20Inch PVC Waterproof Travel Suitcase Cover,Clear and Black Edging 1pc",https://m.media-amazon.com/images/I/610TIokPBZL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C1Y4RBSQ,0,0,7.99,0,104,FALSE,0
B0CC2395JN,Beach Bag Waterproof Sand Resistant Women's Tote Pool Bag with Zipper for Gym Groceries Travel with Wet Pockets,https://m.media-amazon.com/images/I/71CIUkWv0xL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CC2395JN,0,0,27.99,0,104,FALSE,0
B07VQFM7FW,"Travel Luggage Suitcase Cover - Protector for Luggage Suitcase (XL) - Don't Touch My Suitcase, White/Black",https://m.media-amazon.com/images/I/61-vuqp-YKL._AC_UL320_.jpg,https://www.amazon.com/dp/B07VQFM7FW,4.3,0,31.99,0,104,FALSE,0
B01ET5ETSA,"Forte Hardside Spinner Check in Luggage 29"", Silver, One Size",https://m.media-amazon.com/images/I/51pOrQ5DOlL._AC_UL320_.jpg,https://www.amazon.com/dp/B01ET5ETSA,3.7,0,149.99,300,104,FALSE,0
B07ZPMYGNM,"Fieldbrook XLT Softside Upright Luggage, Red/Black, Checked-Medium 25-Inch",https://m.media-amazon.com/images/I/91Y6PV5ru7L._AC_UL320_.jpg,https://www.amazon.com/dp/B07ZPMYGNM,4.4,0,77.35,0,104,FALSE,0
B094Q89NKH,"SAMSUNG Galaxy Tab A7 Lite 8.7"" 32GB WiFi Android Tablet, Compact, Slim Design, Kid Friendly, Sturdy Metal Frame, Long Lasting Battery, US Version, 2021, Gray",https://m.media-amazon.com/images/I/819hAP4xoGS._AC_UL320_.jpg,https://www.amazon.com/dp/B094Q89NKH,4.5,0,119.99,126,57,FALSE,0
B09WZ13CBS,"SAMSUNG Galaxy Tab S6 Lite 10.4"" 64GB Android Tablet, S Pen Included, Slim Metal Design, AKG Dual Speakers, Long Lasting Battery, US Version, 2020, Oxford Gray",https://m.media-amazon.com/images/I/51bia84JhhL._AC_UL320_.jpg,https://www.amazon.com/dp/B09WZ13CBS,4.7,0,241.82,349.99,57,FALSE,0
B0B7872PZR,"CyberpowerPC Gamer Xtreme VR Gaming PC, Intel Core i7-12700F 2.1GHz, GeForce RTX 3060 12GB, 16GB DDR4, 1TB NVMe SSD, WiFi & Win 11 Home (GXiVR8040A12), Black",https://m.media-amazon.com/images/I/71FLsWWmE8L._AC_UL320_.jpg,https://www.amazon.com/dp/B0B7872PZR,4.6,0,1074.97,0,57,FALSE,0
B09MMNDDQB,"2021 Apple iPad 9th Gen (10.2 inch, Wi-Fi + Cellular, 64GB) Space Gray (Renewed)",https://m.media-amazon.com/images/I/41filLhjgtL._AC_UL320_.jpg,https://www.amazon.com/dp/B09MMNDDQB,4.6,0,309,399.99,57,FALSE,0
B08MMQH98H,"Lenovo ThinkCentre M910Q Tiny Desktop Computer, Intel Core i7-6700T Upto 3.6GHz, 32GB RAM, 1TB NVMe SSD, 4K 3-Monitor Support DisplayPort, HDMI, AC Wi-Fi, Bluetooth - Windows 10 Pro (Renewed)",https://m.media-amazon.com/images/I/31V9i8xkl9L._AC_UL320_.jpg,https://www.amazon.com/dp/B08MMQH98H,4.2,0,242.94,0,57,TRUE,0
B0CGDCP2QM,"jumper Laptop, 16GB RAM 512GB SSD, 12th Gen Intel N100 Processor, 16"" FHD IPS Screen(16:10), Notebook Computer with 2.4G/5G WiFi, 4 Stereo Speakers, Cooling System, 38WH Battery, Type-C.",https://m.media-amazon.com/images/I/71wuZUWHNGL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CGDCP2QM,4.6,0,379.99,0,57,FALSE,0
B09NRXLCGJ,"Late 2021 Apple MacBook Pro with Apple M1 Pro chip (16 inch, 16GB RAM, 1TB SSD) (QWERTY English) Space Gray (Renewed)",https://m.media-amazon.com/images/I/61SP1frHPxL._AC_UL320_.jpg,https://www.amazon.com/dp/B09NRXLCGJ,4.6,0,1529.89,0,57,FALSE,0
B0C3RR2Z8W,"HP 17 Laptop, 17.3�� HD+ Display, 11th Gen Intel Core i3-1125G4 Processor, 16GB RAM, 1TB SSD, Wi-Fi, HDMI, Webcam, Windows 11 Home, Silver",https://m.media-amazon.com/images/I/71CDSpds6jL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C3RR2Z8W,4.5,0,506,599.99,57,FALSE,0
B0BWSG8VDK,"Lenovo IdeaPad Flex 5-2023 - Touchscreen 2-in-1 Laptop - Windows 11 Home - 14"" FHD Display - 16GB Memory - 256GB Storage - AMD Ryzen 5 5500U - Abyss Blue",https://m.media-amazon.com/images/I/718cys6JGoL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BWSG8VDK,4.2,0,539.99,0,57,FALSE,0
B09XKTK4RB,Gateway Newest Touchscreen 11.6 HD 2-in-1 Convertible Laptop in Blue Intel N4020 4GB RAM 64GB SSD Mini-HDMI Webcam Windows 10 S (Renewed) (GT-116),https://m.media-amazon.com/images/I/51LQKOGBqdL._AC_UL320_.jpg,https://www.amazon.com/dp/B09XKTK4RB,3.9,0,129.99,140.29,57,FALSE,0
B0B2JX2QY7,"Beelink SER5 MAX Mini PC,Ryzen 7 5800H(8C/16T,up to 4.4GHz) Mini Computer,TDP 54W High-Performance Mini Desktop Computers,Micro PC 16GB/500GB PCle3.0 SSD 4K Triple Displays,WiFi6,BT5.2,USB3.2",https://m.media-amazon.com/images/I/81cgqwo0USL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B2JX2QY7,4.4,0,399,419,57,FALSE,0
B09XL23NGG,"Intel NUC 11 Panther Canyon Mini PC, 11th Intel Core i5-1135G7, 16GB RAM & 512GB SSD, Windows 11 Pro, Support 4K Quad Display, WiFi 6, VESA/Home/Business Mini Desktop Computer(NUC11PAHi5)",https://m.media-amazon.com/images/I/61ZCM3Ss6lL._AC_UL320_.jpg,https://www.amazon.com/dp/B09XL23NGG,4.8,0,443.99,0,57,FALSE,0
B07YNHBVGJ,"Microsoft Surface Pro X �C 13"" Touch-Screen �C SQ1 - 8GB Memory - 128GB Solid State Drive �C Wifi, 4G Lte �C Matte Black",https://m.media-amazon.com/images/I/71WPXY5GhgL._AC_UL320_.jpg,https://www.amazon.com/dp/B07YNHBVGJ,4.1,0,446.2,0,57,FALSE,0
B0CDPQNKX7,"10 inch Android 13 Tablet, 8GB+128GB 1TB Expand, 2 in 1 Tablets with Keyboard, Case, Mouse, Stylus, 1280x800 IPS Touch Screen, 2.0GHz Quad-Core, WiFi 6, Bluetooth5.0, Dual Camera (Black)",https://m.media-amazon.com/images/I/71ha2aZcAYL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CDPQNKX7,4,0,79.99,99,57,FALSE,0
B09VL1STSC,"Lenovo Ideapad 3i, 15.6"" FHD (1920 x 1080) Anti-Glare Display, Intel Core i3 11th Gen 1115G4 up to 3.00 GHz, 8GB DDR4 RAM, 256GB SSD, Webcam, Bluetooth, Windows 11 Home, Blue, EAT Mouse Pad",https://m.media-amazon.com/images/I/61Qpsca3nbL._AC_UL320_.jpg,https://www.amazon.com/dp/B09VL1STSC,4.4,0,399,0,57,FALSE,0
B0CFQDZWFY,"HOTWAV R6 Ultra Rugged Tablet Android 13, 15600mAh 10.4 Inch 2K FHD+, 16(8+8Virtual) GB+256GB/(2TB TF) Waterproof Tablet PC, 16MP+16MP Octa-Core IP68&IP69K/Dual SIM 4G LTE/5G WiFi/Face ID/GPS/OTG",https://m.media-amazon.com/images/I/71EzzS8+mCL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CFQDZWFY,4.6,0,289.99,0,57,FALSE,0
B0C5S6Y7NC,"HP Latest Stream 14'' HD Laptop, Intel Celeron Processor, 4GB Memory, 64GB eMMC, Fast Charge, HDMI, Up to 11 Hours Long Battery Life, Office 365 1-Year, Win S, Microfiber Bundle, Pink Gold 4GB RAM",https://m.media-amazon.com/images/I/61nNxVrSatL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C5S6Y7NC,2.6,0,229.99,0,57,FALSE,0
B0CF3XNLXX,"10 inch Android 13 Kids Tablet - Powerful Quad-Core, 2GB RAM, 32GB ROM, 5MP Camera - with Convertible Shockproof Case-Stand, Parental Controls, 5000mAh Battery",https://m.media-amazon.com/images/I/71GmcsJtARL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CF3XNLXX,4.6,0,89.09,98.99,57,FALSE,0
B0CCTWNRGB,"10-inch Kids Tablet, Android 13 Tablet for Kids, HD IPS Display, 6GB RAM, 64GB ROM, Quad-Core Processor, Kidoz Pre Installed, Parental Control, Kid-Proof Case (Blue)",https://m.media-amazon.com/images/I/71BWGFnUG5L._AC_UL320_.jpg,https://www.amazon.com/dp/B0CCTWNRGB,5,0,99.99,299.99,57,FALSE,0
B0CDWM3L8S,"Tablet 2 in 1 Tablet with Keyboard Case Mouse Stylus Touch Screen Protector Film, 10 inch Tablet Android 11.0 Tablets PC, 10.1"" HD Tab 6000mah Battery 32GB+512GB Expandable Tableta Computer Pink Tab.",https://m.media-amazon.com/images/I/612ZefIN7IL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CDWM3L8S,3.8,0,69.99,0,57,FALSE,0
B0CFKPH4V6,"Android 13 Tablet, Octa-Core Android Tablet, 10 inch Tablet, 6 (4+2) RAM 64GB ROM (1TB TF) Tablet Android with Bluetooth, WiFi, Fast Charging, Dual Camera (Black)",https://m.media-amazon.com/images/I/71rpd77xuML._AC_UL320_.jpg,https://www.amazon.com/dp/B0CFKPH4V6,4.4,0,98.97,109.98,57,FALSE,0
B0C3C6DJSL,"kinstone 2023 New Android 12 Tablet,10.1 Inch Gaming Tablets,8GB RAM+256GB ROM+1TB TF,MTK 8183 2.0GHz Octa-Core Processor,1920 * 1200 FHD IPS Display, 13MP + 5MP Daul Camera,5G Wi-Fi+GPS+BT 5.0",https://m.media-amazon.com/images/I/71uu-S9fsCL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C3C6DJSL,3.3,0,189.99,0,57,FALSE,0
B0C55DSJGZ,"10 Inch Large Tablets,Android 12 Face Recognition Google Smart Gaming 3GB Ram 64GB ROM Dual Cameras WiFi Reading Cheap Tablets Pc for Adults (Grey)",https://m.media-amazon.com/images/I/61IBxE87QhL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C55DSJGZ,3.3,0,81.98,0,57,FALSE,0
B0BLZCRBC9,"Android Tablet, 10.1 Inch Android 12 Tablet, 6GB RAM 64GB ROM, 1TB Expand, Android Tablet with 8000mAh Battery, Dual Camera, 5G WiFi, Bluetooth, FHD IPS Touch Screen, GPS, Google GMS Certified",https://m.media-amazon.com/images/I/81TtgFNJrGL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BLZCRBC9,3.9,0,89.98,0,57,FALSE,0
B0BX5RJ6SD,"acer 2023 Newest Chromebook 17.3"" FHD IPS Touchscreen Light Laptop, 4-Core Intel Pentium N6000 (Upto 3.3GHz), 8GB RAM, 64GB eMMC, HD Webcam, UHD, WiFi 6, 10+ Hour Battery, Chrome OS, w/MarxsolCables",https://m.media-amazon.com/images/I/81PTBLwlYgL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BX5RJ6SD,4.7,0,399,0,57,FALSE,0
B0CBLF81MB,"MSI Stealth GS77 Gaming Laptop: Intel Core i7-12700H GeForce RTX 3060, 17.3"" FHD, 144Hz, 16GB DDR5, 1TB NVMe SSD, USB-Type C, Thunderbolt 4, CNC Aluminum, Win 11 Home: Core Black 12UE-046",https://m.media-amazon.com/images/I/51T+fZg1gUL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CBLF81MB,4.5,0,1099,0,57,FALSE,0
B0BNC2LS41,"STGAubron Gaming Desktop PC,Intel Core i7 3.4G up to 3.9G,GeForce GTX1660Ti 6G GDDR6,32G,1T SSD,WiFi,BT 5.0,RGB Fanx6,RGB Keybaord&Mouse&Mouse Pad,RGB BT Sound Bar,RGB BT Gaming Mic,W10H64",https://m.media-amazon.com/images/I/71J0idT517L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BNC2LS41,3.6,0,549.99,579.99,57,FALSE,0
B0C27VZK87,"ASUS Zenbook 15 OLED Laptop, 15.6�� OLED 2.8K Display, AMD Ryzen 7 7735U CPU, AMD Radeon Graphics, 32GB RAM, 1TB SSD, Windows 11 Home, Basalt Grey, UM3504DA-DS76",https://m.media-amazon.com/images/I/712xBbXEfYL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C27VZK87,4.3,0,1299.99,0,57,FALSE,0
B0BJJZYSLB,"Blackview MP60 Mini PC Windows 11 Pro 16GB DDR4 RAM 512GB M.2 SSD, Gaming Computer with Processor Intel N5095, VESA/Home/Business Mini Desktop , 4K HD Dual HDMI Gigabit Ethernet, Black",https://m.media-amazon.com/images/I/61rtoeoNwSL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BJJZYSLB,4.3,0,239.99,0,57,FALSE,0
B0B4BN6TQG,"MSI PRO DP21 12M-407US Mini PC Business Desktop, Intel Core i3-12100, Intel UHD 730 Graphics, 8GB Memory, 250GB M.2 SSD, WiFi 6, Windows 11 Home, 4K Dual Display Support, USB Type-C, HTPC 2022",https://m.media-amazon.com/images/I/71vm+8nkH1L._AC_UL320_.jpg,https://www.amazon.com/dp/B0B4BN6TQG,4.5,0,349,439.99,57,FALSE,0
B0B2F6PRDH,"HP 2022 Premium 14-inch HD Thin and Light Laptop, Intel Quad-Core Processor, 8GB RAM, 64GB Storage, Long Battery Life, Webcam, Bluetooth, HDMI, Wi-Fi, Rose Gold, Windows 11 + 1 Year Microsoft 365",https://m.media-amazon.com/images/I/71-htOI+ZxL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B2F6PRDH,4.1,0,249,299,57,FALSE,0
B07VN76C78,"SAMSUNG Galaxy Tab A8 10.5-inch Touchscreen (1920x1200) Wi-Fi Tablet Bundle, Octa-Core Processor, 3GB RAM, 32GB Memory, Bluetooth, 128GB MicroSD Card, Android 11 OS",https://m.media-amazon.com/images/I/71yDQcp+ZhL._AC_UL320_.jpg,https://www.amazon.com/dp/B07VN76C78,4.6,0,238,0,57,FALSE,0
B0B2NYFP35,"Intel NUC 11 with Newest 11th Gen Quad-Core - 16GB DDR4 RAM & 512GB SSD - Save Space Mini PC Thunderbolt 3, Bluetooth, Wi-Fi and Cooling Fan for Entertainment and Business - Windows 11 pro",https://m.media-amazon.com/images/I/61t-01erq2L._AC_UL320_.jpg,https://www.amazon.com/dp/B0B2NYFP35,4.6,0,444,0,57,FALSE,0
B0C4T8QFSF,Kids Tablet 7 inch Toddler Tablet for Kids WiFi Kids Tablets for Toddlers 32G Android Dual Camera Parental Control Childrens Tablets with Kids Software Pre-Installed Kid-Proof YouTube Netflix (Green),https://m.media-amazon.com/images/I/71+iL3JMkOL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C4T8QFSF,4,0,49.98,0,57,FALSE,0
B08MZC3R98,"2 in 1 Tablet 10.1 Inch, Android 11.0 Tablets, 64GB/128GB ROM, Dual 4G Cellular with Keyboard, 18MP Camera, Octa-Core Processor, WiFi, GPS, Bluetooth, Google Certified Tablet PC(2023 Gray)",https://m.media-amazon.com/images/I/81A6JQu3D8S._AC_UL320_.jpg,https://www.amazon.com/dp/B08MZC3R98,4.1,0,127.99,239.98,57,FALSE,0
B0C1SVKTJJ,"Android 11 Tablet 10inch Phablet, Large Storage 64GB Tablets Dual Stereo Speakers 512GB Expand, Octa-core Processor 3GB RAM 6000mAh Big Battery 10.1'' IPS HD Screen Google Tableta Tab(Blue)",https://m.media-amazon.com/images/I/61divSGpXpL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C1SVKTJJ,3.7,0,59.99,0,57,FALSE,0
B07BFNDPJ5,"Latest Microsoft Surface Pro 4 (2736 x 1824) Tablet 6th Generation (Intel Core i5-6300U, 8GB Ram, 256GB SSD, Bluetooth, Dual Camera) Windows 10 Professional (Renewed)",https://m.media-amazon.com/images/I/61-HxRmqP6L._AC_UL320_.jpg,https://www.amazon.com/dp/B07BFNDPJ5,3.9,0,295,0,57,FALSE,0
B0BYGGD9N7,"Lenovo V130 All-in-One Business Desktop, 19.5�� HD+ Display, Intel Celeron J4025, 16GB RAM, 512GB PCIe SSD, DVD-RW, Wi-Fi, Webcam, HDMI, Wired Keyboard & Mouse, Windows 11 Pro",https://m.media-amazon.com/images/I/71oFl+Hb9DL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BYGGD9N7,4.1,0,399,0,57,FALSE,0
B0CCZ3XFBX,"HP 2023 Latest Envy 17T Premium Laptop, 17.3"" FHD Touchscreen, Intel Core i7-13700H, 64GB RAM, 2TB SSD, Webcam, HDMI, Wi-Fi 6, Backlit Keyboard, Windows 11 Home, Grey",https://m.media-amazon.com/images/I/616ONsQWnSL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CCZ3XFBX,4.6,0,1049,0,57,FALSE,0
B0C47TNWVR,"HP 2023 Newest Pavilion 17.3 HD+ IPS Laptop Computer, 11th Gen Intel 4-Core i3-1125G4(Beat i5-1035G4), 32GB RAM, 1TB PCIe SSD, Intel UHD Graphics, HDMI, WiFi, Bluetooth,Win11 S, w/Fauqibey HDMI Cable",https://m.media-amazon.com/images/I/71GDAziYkCL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C47TNWVR,4.2,0,609.99,0,57,FALSE,0
B0CCZNCKS7,"Dell OptiPlex 7000 Series 7090 Tower Business Desktop, Intel Core i7-11700, 32GB RAM, 1TB SSD, DVD-RW, Display Port, Wired Keyboard & Mouse, Wi-Fi, Windows 11 Pro",https://m.media-amazon.com/images/I/61T7FS4GwcL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CCZNCKS7,4.5,0,919,0,57,FALSE,0
B0CDPMVP3C,"15.6"" Full HD 1080p IPS Laptop Computer, Intel Celeron N5095 Quad-Core Processors,12GB RAM, 512GB ROM, USB 3.0, Bluetooth 4.2,Pre-Install Windows 11,HDMI, 2.4/5G WiFi, USB-A&C",https://m.media-amazon.com/images/I/6168kA0o7RL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CDPMVP3C,4.3,0,329.99,0,57,FALSE,0
B0C7KPK54Q,"Bmax Laptop 2 in 1 Touchscreen 13.3"", 12GB DDR4 RAM 512GB SSD, Intel Celeron N5100 Quad Core Processor(up to 2.8GHz), Backlit Keyboard, FHD IPS Display, Thin Metal Body",https://m.media-amazon.com/images/I/61+MiLKo66L._AC_UL320_.jpg,https://www.amazon.com/dp/B0C7KPK54Q,4.8,0,399.88,0,57,FALSE,0
B07Q4F7Q9C,"2018 Apple iPad Pro (12.9-inch, Wi-Fi, 64GB) - Space Gray (Renewed)",https://m.media-amazon.com/images/I/61kXsWp8PTS._AC_UL320_.jpg,https://www.amazon.com/dp/B07Q4F7Q9C,4.4,0,499,0,57,FALSE,0
B09P8GNL17,"Lenovo ThinkPad T14 Gen 2 14"" FHD (Intel 4-Core i5-1135G7, 16GB RAM, 512GB SSD, UHD Graphics) IPS Business Laptop, Backlit, Fingerprint, 2 x Thunderbolt 4, Webcam, 3-Year Warranty, Windows 11 Pro",https://m.media-amazon.com/images/I/71ZkGdXho8L._AC_UL320_.jpg,https://www.amazon.com/dp/B09P8GNL17,4.4,0,849.98,0,57,FALSE,0
B0CDL3CQHV,"ASUS ZenBook 14 14X OLED 14.5"" QHD+ (2880 x 1800) 120Hz Touchscreen (Intel 13th Gen i5-13500H (Beat i7-1250U), 8GB RAM, 512GB SSD) Business Laptop, NumberPad, Backlit, Webcam, IST HDMI, Win 11 Home",https://m.media-amazon.com/images/I/81pY7eTPWTL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CDL3CQHV,5,0,679.99,0,57,FALSE,0
B08QRN5TLN,"Lenovo Chromebook Flex 3 2-in-1 11.6"" HD Touchscreen Laptop, MediaTek MT8173C Quad-Core Processor, 4GB RAM, 32GB eMMC, HDMI, Webcam, Wi-Fi, Bluetooth, Chrome OS, Platinum Gray, IFT Bundle",https://m.media-amazon.com/images/I/61Nw9q0N78L._AC_UL320_.jpg,https://www.amazon.com/dp/B08QRN5TLN,4.4,0,203.49,0,57,FALSE,0
B0BVFKMRSS,"Lenovo ThinkPad T14s (Intel Core i7-1185G7 vPro, 32GB RAM, 1TB SSD, 14"" FHD Touchscreen, 4G LTE) Business Laptop, 14-Hr Battery, Backlit, Fingerprint, FHD Webcam, Wi-Fi 6, Win 11 Pro - 3-Yr Warranty",https://m.media-amazon.com/images/I/71TXo50bfVL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BVFKMRSS,4.2,0,1049.79,0,57,FALSE,0
B07TJ94DZW,Dell Latitude 5490 / Intel 1.7 GHz Core i5-8350U Quad Core CPU / 16GB RAM / 512GB SSD / 14 FHD (1920 x 1080) Display/HDMI/USB-C/Webcam/Windows 10 Pro (Renewed),https://m.media-amazon.com/images/I/71Sm1Q3zD9S._AC_UL320_.jpg,https://www.amazon.com/dp/B07TJ94DZW,4.3,0,216.85,0,57,FALSE,0
B09BKRPGGG,"Intel NUC 11 NUC11PAHI5 Panther Canyon Mini PC, i5-1135G7, 16GB RAM, 256GB SSD, Mini Computers Windows 11 Pro for Business Home Office, Support 8K/WiFi 6/4K Quad Display/Bluetooth 5/Thunderbolt 3",https://m.media-amazon.com/images/I/61IWjJcvdlL._AC_UL320_.jpg,https://www.amazon.com/dp/B09BKRPGGG,4.8,0,510,600,57,FALSE,0
B0BTP4KMX2,"MINISFORUM Neptune HX99G Mini PC AMD Ryzen 9 6900HX 32GB DDR5 1TB SSD AMD Radeon RX 6600M Mini Gaming PC Wi-Fi 6E/BT5.2, 2xHDMI, 2X USB4 Port, 2X Slot PCIe/Sata SSD, 5X USB3.2 Port",https://m.media-amazon.com/images/I/71y41FS1PTL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BTP4KMX2,4.2,0,919.2,0,57,FALSE,0
B081QRPTGV,"Apple Mac Mini MGEM2LL/A Desktop, Intel Core i5 2.6GHz, 8GB RAM, 256GB SSD, Silver (Renewed)",https://m.media-amazon.com/images/I/41+YHLALZeL._AC_UL320_.jpg,https://www.amazon.com/dp/B081QRPTGV,4.3,0,183.72,194,57,FALSE,0
B0B9CHXX43,"Microsoft Surface Laptop 4, AMD Ryzen 5 4680U, 8GB RAM, 256GB SSD, 13.5"" Touchscreen Display, AMD Radeon Graphics, Windows 10 Pro, 5Q8-00001 (Renewed)",https://m.media-amazon.com/images/I/61MJCDnFT-L._AC_UL320_.jpg,https://www.amazon.com/dp/B0B9CHXX43,3.7,0,419,999.99,57,FALSE,0
B07P6C16BC,"Apple 13"" MacBook Pro Retina, Touch Bar, 2.3GHz Quad-Core Intel Core i5, 8GB RAM, 256GB SSD - Space Gray (Renewed)",https://m.media-amazon.com/images/I/51NUmIQeUzL._AC_UL320_.jpg,https://www.amazon.com/dp/B07P6C16BC,4.1,0,524,559.26,57,FALSE,0
B0C2GM3TFY,"Tablet 7 Inch Android 11 32GB Storage (Expandable 128GB) 2GB RAM Tablets, Quad Core Processor Tablet PC, Dual Camera, WiFi, Type C, Include Tablet Leather Case (Pink)",https://m.media-amazon.com/images/I/71tAHdpj1OL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C2GM3TFY,3.5,0,49.99,0,57,FALSE,0
B0C8HFTWC3,"HP 2023 Newest Chromebook 15.6"" HD Laptop, Intel Quad-Core N200(> N6000), 8GB LPDDR5 RAM, 128GB Storage(64GB eMMC+64GB Micro SD), Full Size Keyboard, Webcam, WiFi 6, Fast Charge, Chrome OS",https://m.media-amazon.com/images/I/61iPYaTy9VL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C8HFTWC3,4.8,0,299,0,57,FALSE,0
B0BPTKJ5JC,"HP 15.6"" Laptop with Intel 4-core CPU, 15.6"" HD LED Display, Intel Quad-core Processor, Bluetooth and Wi-Fi, HDMI, Long Battery Life, Windows 11 Home in S Mode(16GB RAM | 1TB SSD)",https://m.media-amazon.com/images/I/71kNzt5vlBL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BPTKJ5JC,4,0,399,489,57,FALSE,0
B09Q8Z6VB7,"GMKtec Mini PC Windows 11 Pro Intel N5105, 8GB RAM 512GB Hard Drive Desktop Mini Computer, Micro Computer with Dual HDMI 4K, Dual DDR4, Dual WiFi, RJ45 Ethernet, BT4.2 & Cooling Fans",https://m.media-amazon.com/images/I/51F-EOIvnVL._AC_UL320_.jpg,https://www.amazon.com/dp/B09Q8Z6VB7,4.6,0,149.99,157.99,57,FALSE,0
